,Unnamed: 0,X,Y,B,G,R,Gx,Gy
24133,187362,97,94,18,210,0,0.0,0.0
2058,109247,6,55,64,68,197,0.0,0.0
2827,235849,89,21,253,198,0,0.0,0.0
23466,549141,61,81,56,157,0,0.0,0.0
34524,4414,77,4,247,177,0,0.029910794252010205,0.0
23459,54992,57,2,224,130,0,0.0,0.0
21303,36328,67,12,252,161,0,0.0,0.0
33707,3597,46,11,115,83,104,0.05474926718086332,0.07313727383716523
6339,361135,58,1,225,133,0,0.0,0.0
14690,554868,20,36,53,45,216,0.0,0.0
18921,582996,5,48,70,69,181,0.0,0.0
22205,526022,28,6,119,84,88,0.0,0.0
21100,69829,7,25,80,65,202,0.0,0.0
18599,374566,94,30,255,186,0,0.0,0.0
23378,197422,99,82,63,180,0,0.0,0.0
29346,491021,74,21,255,172,0,0.0,0.0
9839,532468,93,80,71,178,0,0.0,0.0
17866,179041,13,45,76,74,221,0.0,0.0
16738,321749,59,73,72,136,0,0.0,0.0
14732,527728,45,12,91,61,96,0.0,0.0
26348,209753,24,73,65,92,147,0.0,0.0
23016,230906,38,50,90,90,146,0.0,0.0
35872,5762,32,14,55,49,142,0.0,0.1287068006749893
21828,178204,5,8,76,59,159,0.0,0.0
25694,75676,65,72,79,139,0,0.0,0.0
13771,51484,21,24,103,78,176,0.0,0.0
15074,394843,99,63,150,142,0,0.0,0.0
13397,434111,97,43,229,156,0,0.0,0.0
7549,284492,82,4,254,193,0,0.0,0.0
20034,389679,47,99,30,155,0,0.0,0.0
28063,407101,23,49,79,81,195,0.0,0.0
18932,14586,47,14,182,112,41,0.0,0.0
642,67515,84,11,252,194,0,0.0,0.0
37454,7344,26,20,101,75,126,0.04715256350368319,0.015699044804238282
36906,6796,47,12,116,79,92,0.08000000000000003,0.08000000000000003
26828,601297,91,5,251,205,0,0.0,0.0
19853,69669,5,65,57,72,181,0.0,0.0
11043,102004,32,84,49,113,85,0.0,0.0
31148,1038,58,58,83,68,118,0.03451121964800863,0.06920142621660752
32163,2053,55,56,90,65,134,0.06157568056677825,0.10335206051617353
33760,3650,50,17,112,90,73,-0.0467521999912377,0.0
31353,1243,54,82,80,95,70,-0.03088667636830605,-0.03088667636830605
20448,434134,97,66,131,151,0,0.0,0.0
4781,127356,90,20,254,196,0,0.0,0.0
18242,206155,88,43,224,149,0,0.0,0.0
19631,203729,64,17,241,148,0,0.0,0.0
6579,399268,45,16,172,110,39,0.0,0.0
3723,600692,85,0,254,201,0,0.0,0.0
11930,416905,22,81,54,101,123,0.0,0.0
1400,352807,73,83,51,181,0,0.0,0.0
19739,587730,54,10,215,126,0,0.0,0.0
521,353701,83,9,252,195,0,0.0,0.0
24243,555706,29,6,119,83,89,0.0,0.0
4030,303057,70,25,245,156,0,0.0,0.0
13027,382620,76,12,255,184,0,0.0,0.0
17155,449949,58,37,182,120,35,0.0,0.0
37230,7120,71,33,83,91,17,-0.06712694158311132,-0.016733781794646463
37615,7505,26,80,37,98,24,-0.0927510698353074,-0.01842431943322176
13056,394524,96,44,224,150,0,0.0,0.0
10060,175055,73,59,134,133,0,0.0,0.0
26846,582717,2,69,50,71,135,0.0,0.0
12812,532346,92,58,166,144,0,0.0,0.0
27248,303578,75,46,188,132,0,0.0,0.0
14455,561338,86,34,249,167,0,0.0,0.0
12936,119124,6,60,65,68,194,0.0,0.0
9249,408261,35,9,138,92,70,0.0,0.0
951,315313,94,9,250,212,0,0.0,0.0
31458,1348,45,77,50,110,76,-0.09164721253127672,0.0
17049,250211,34,11,138,92,78,0.0,0.0
33056,2946,71,17,154,97,47,0.0,0.1287068006749893
17256,601565,93,73,90,157,0,0.0,0.0
9630,180741,30,45,93,87,160,0.0,0.0
13896,368340,30,76,58,105,112,0.0,0.0
6336,307328,12,96,32,91,98,0.0,0.0
6658,436238,18,70,68,93,177,0.0,0.0
34287,4177,54,54,40,102,86,-0.0927510698353074,-0.01842431943322176
6028,570866,82,90,27,201,0,0.0,0.0
4231,384580,95,72,102,154,0,0.0,0.0
22959,331654,58,78,61,138,0,0.0,0.0
306,261253,47,9,182,112,18,0.0,0.0
17294,169536,17,12,97,75,152,0.0,0.0
9945,527455,42,39,127,101,107,0.0,0.0
25397,95852,71,32,233,142,0,0.0,0.0
33292,3182,62,31,150,96,1,0.016733781794646463,-0.06712694158311132
29321,325413,96,37,249,169,0,0.0,0.0
26961,75555,64,51,144,117,1,0.0,0.0
21565,364460,91,96,1,210,0,0.0,0.0
26075,331790,60,14,238,142,0,0.0,0.0
19479,216869,96,85,55,186,0,0.0,0.0
1924,396667,17,87,48,97,118,0.0,0.0
32787,2677,36,21,165,102,0,0.03826297667586875,-0.09632405027258556
26960,440281,60,41,166,118,24,0.0,0.0
26816,476013,21,57,77,85,204,0.0,0.0
32506,2396,50,20,76,82,85,-0.048418578457614166,-0.032252644421814865
35169,5059,15,53,63,78,176,-0.06647615158762404,0.0
22592,62528,32,96,34,118,22,0.0,0.0
24016,153926,59,74,67,139,0,0.0,0.0
37439,7329,25,18,107,74,118,0.09632405027258556,0.03826297667586875
25878,199237,17,97,37,101,83,0.0,0.0
31449,1339,45,67,88,65,126,0.09164721253127672,0.0
25278,281339,49,81,56,139,15,0.0,0.0
4301,479425,55,74,70,133,23,0.0,0.0
20754,314621,87,17,253,197,0,0.0,-0.0
15813,91443,25,95,38,101,66,0.0,0.0
9377,191950,45,10,177,111,36,0.0,0.0
27205,335591,99,43,232,155,0,0.0,0.0
22320,387246,23,66,66,90,159,0.0,0.0
10456,586029,35,81,55,111,73,0.0,0.0
260,19313,95,69,118,154,0,0.0,0.0
35569,5459,51,36,152,91,4,0.13826517935484947,-0.04511221032887475
24233,409794,51,25,185,103,11,0.0,0.0
30610,500,94,56,140,117,0,0.06157568056677825,-0.10335206051617353
1091,259145,24,73,60,95,135,0.0,0.0
19808,554835,20,3,99,74,117,0.0,0.0
6931,316005,1,1,69,60,131,0.0,0.0
21033,134105,57,69,83,73,90,0.0,0.0
23465,368398,31,34,113,92,141,0.0,0.0
28951,567920,53,44,140,109,87,0.0,0.0
23526,141708,35,12,137,93,83,0.0,0.0
29123,521382,81,66,110,145,0,0.0,0.0
29656,534797,17,9,93,72,145,0.0,0.0
31779,1669,58,73,81,65,102,0.06157568056677825,0.10335206051617353
13463,555437,26,10,113,82,112,0.0,0.0
16916,346589,10,69,56,80,188,0.0,0.0
2417,501114,76,42,206,140,0,0.0,0.0
33053,2943,46,23,155,100,1,-0.04511221032887475,-0.13826517935484947
4676,567325,47,49,113,104,107,0.0,0.0
2921,131090,27,54,80,82,173,0.0,0.0
32661,2551,32,35,115,85,0,0.0,-0.09164721253127672
2249,38469,89,11,253,200,0,0.0,0.0
15419,393510,86,30,254,175,0,0.0,0.0
5479,282680,63,92,33,182,0,0.0,0.0
34347,4237,62,33,134,87,82,0.05474926718086332,0.07313727383716523
26300,301844,58,12,227,137,0,0.0,0.0
33573,3463,48,34,62,59,142,0.01842431943322176,0.0927510698353074
9457,522195,89,79,66,180,0,0.0,0.0
18102,571412,88,36,247,163,0,0.0,0.0
5273,339646,39,98,29,136,0,0.0,0.0
2459,35713,60,97,28,182,0,0.0,0.0
13485,156315,83,63,123,145,0,0.0,0.0
35966,5856,41,9,167,96,10,0.10335206051617353,-0.06157568056677825
10547,590243,79,23,255,176,0,0.0,0.0
8621,166849,90,25,254,189,0,0.0,0.0
11158,569618,70,42,191,126,0,0.0,0.0
34898,4788,51,30,78,80,115,-0.014723162687942437,0.014723162687942437
25978,397587,28,3,117,82,85,0.0,0.0
37407,7297,21,22,61,50,182,0.0214106195359553,0.1308992675592447
34901,4791,51,33,54,79,115,-0.06712694158311132,0.016733781794646463
26653,66147,69,60,51,123,13,0.0,0.0
5487,567218,46,42,130,103,100,0.0,0.0
3338,393486,86,6,255,203,0,0.0,0.0
37263,7153,74,31,153,112,0,-0.03451121964800863,-0.06920142621660752
36472,6362,35,61,72,95,27,-0.015067403328270003,-0.03014605954138166
20639,191845,44,5,169,101,19,0.0,0.0
6060,212705,55,21,210,125,10,0.0,0.0
17776,494241,6,41,74,72,193,0.0,0.0
23005,431542,71,74,77,153,0,0.0,0.0
4348,139376,11,68,65,79,202,0.0,0.0
3841,234645,76,47,196,131,0,0.0,0.0
7470,216486,93,2,254,206,0,0.0,0.0
3691,372778,76,42,209,139,0,0.0,0.0
22151,369357,40,93,45,131,0,0.0,0.0
15290,539971,70,11,254,171,0,0.0,0.0
4395,76778,76,79,62,169,0,0.0,0.0
6205,165759,79,35,238,152,0,0.0,0.0
19287,206791,94,79,74,175,0,0.0,0.0
1839,530886,77,98,10,210,0,0.0,0.0
12186,244871,80,71,101,134,0,0.0,0.0
29575,502829,93,57,173,149,0,0.0,0.0
21103,384704,96,96,9,207,0,0.0,0.0
19394,59584,3,52,61,63,188,0.0,0.0
34062,3952,50,48,103,96,34,-0.016733781794646463,-0.06712694158311132
23142,39463,99,75,87,166,0,0.0,0.0
3339,232491,54,35,175,113,44,0.0,0.0
5212,14350,44,78,60,124,67,0.0,0.0
26217,158002,0,50,60,62,146,0.0,0.0
17004,22991,32,47,91,85,158,0.0,0.0
18040,42092,26,4,111,78,98,0.0,0.0
2628,563022,3,18,84,69,154,0.0,0.0
36597,6487,55,51,119,93,2,0.03088667636830605,-0.03088667636830605
20032,458092,39,80,52,114,75,0.0,0.0
14700,357866,24,74,60,95,137,0.0,0.0
16784,560920,82,16,254,192,0,0.0,0.0
10903,225184,81,28,254,169,0,0.0,0.0
31132,1022,88,17,250,187,0,-0.0214106195359553,-0.1308992675592447
1999,521989,87,73,88,163,0,0.0,0.0
27131,246276,94,76,90,146,0,0.0,0.0
3881,26918,73,2,255,177,0,0.0,0.0
28421,105153,65,61,112,128,0,0.0,0.0
14434,117178,87,14,253,198,0,0.0,0.0
15710,26432,68,16,254,164,0,0.0,0.0
25206,527586,43,70,71,116,89,0.0,0.0
16965,24324,45,80,52,123,55,0.0,0.0
20599,584856,24,8,106,78,110,0.0,0.0
13473,337176,15,28,81,69,209,0.0,0.0
37208,7098,70,23,210,128,0,0.1287068006749893,0.0
25434,349171,36,51,89,95,139,0.0,0.0
23608,507515,40,43,115,96,116,0.0,0.0
18107,470690,68,34,230,149,0,0.0,0.0
5747,454176,0,64,52,67,118,0.0,0.0
22488,598368,61,76,67,141,0,0.0,0.0
31676,1566,76,68,50,119,18,-0.07313727383716523,0.05474926718086332
18791,307688,16,56,74,79,217,0.0,0.0
36833,6723,44,47,71,94,115,-0.06647615158762404,0.0
3465,210566,33,82,58,103,93,0.0,0.0
37575,7465,23,78,56,92,108,-0.048418578457614166,0.032252644421814865
10897,54635,52,96,27,163,0,0.0,0.0
10363,254093,74,21,247,164,0,0.0,0.0
34036,3926,48,44,118,86,84,0.048418578457614166,-0.032252644421814865
25621,392548,76,68,100,140,0,0.0,0.0
754,307203,11,71,57,79,190,0.0,0.0
23903,386287,13,11,90,68,165,0.0,0.0
443,505493,20,21,104,80,162,0.0,0.0
26277,593049,7,29,83,70,179,0.0,0.0
33259,3149,59,33,106,86,72,-0.014723162687942437,-0.014723162687942437
972,600471,82,79,68,174,0,0.0,0.0
16760,207002,96,90,30,202,0,0.0,0.0
11652,398075,33,23,126,93,110,0.0,0.0
29607,499722,62,50,162,127,0,0.0,0.0
825,391605,67,25,237,145,0,0.0,0.0
17088,534850,17,62,70,83,200,0.0,0.0
31543,1433,45,84,61,61,117,0.015699044804238282,0.04715256350368319
22897,489696,60,96,30,191,0,0.0,0.0
12204,565498,28,77,65,105,120,0.0,0.0
19039,228333,12,77,54,80,175,0.0,0.0
13142,105155,65,63,110,131,0,0.0,0.0
28505,584339,18,91,40,96,104,0.0,0.0
14030,114320,58,56,112,121,54,0.0,0.0
31665,1555,75,67,59,113,52,-0.05474926718086332,0.07313727383716523
33519,3409,41,48,58,93,103,-0.0927510698353074,-0.01842431943322176
10529,286432,1,44,68,69,152,0.0,0.0
16326,89037,1,89,44,68,129,0.0,0.0
29019,309008,29,76,58,102,118,0.0,0.0
16191,466307,23,23,110,86,154,0.0,0.0
3442,194221,67,81,56,161,0,0.0,0.0
21930,95306,65,86,57,165,0,0.0,0.0
6820,301116,50,72,73,127,55,0.0,0.0
27936,520336,71,20,252,165,0,0.0,0.0
26070,407191,24,39,94,82,177,0.0,0.0
24784,140496,22,88,41,98,102,0.0,0.0
2337,426600,21,4,100,74,118,0.0,0.0
8638,23893,41,49,98,93,129,0.0,0.0
21256,126376,79,82,30,185,0,0.0,0.0
3066,228496,14,40,83,71,228,0.0,0.0
7982,507709,42,37,134,100,103,0.0,0.0
34789,4679,59,39,152,95,43,0.0927510698353074,-0.01842431943322176
29960,158671,7,19,86,65,192,0.0,0.0
13813,113403,48,69,84,117,78,0.0,0.0
12993,463418,94,34,253,178,0,0.0,0.0
20293,574203,16,27,96,76,198,0.0,0.0
15719,401158,64,6,248,155,0,0.0,0.0
31901,1791,69,78,81,135,0,-0.04511221032887475,-0.13826517935484947
33025,2915,43,19,155,95,7,0.032252644421814865,-0.048418578457614166
18907,55453,62,16,236,144,0,0.0,0.0
16318,527891,46,87,46,137,0,0.0,0.0
35330,5220,28,53,86,81,74,0.015699044804238282,-0.04715256350368319
37755,7645,47,41,71,88,89,-0.06920142621660752,-0.03451121964800863
1934,598946,67,54,132,121,5,0.0,0.0
4694,147274,91,94,21,210,0,0.0,0.0
7741,205653,83,41,225,148,0,0.0,0.0
5526,302047,60,15,234,143,0,0.0,0.0
34412,4302,67,38,108,94,23,-0.03014605954138166,-0.015067403328270003
24415,599363,71,71,86,141,0,0.0,0.0
19188,138054,98,46,222,150,0,0.0,0.0
8272,510549,71,9,255,183,0,0.0,0.0
27868,210635,34,51,91,85,152,0.0,0.0
28232,498781,52,26,189,120,47,0.0,0.0
25037,183786,62,18,243,157,0,0.0,0.0
32834,2724,25,9,109,74,100,0.03088667636830605,0.03088667636830605
3766,138883,6,75,55,78,171,0.0,0.0
26747,508012,45,40,135,103,100,0.0,0.0
33459,3349,37,38,97,68,166,0.10335206051617353,0.06157568056677825
28526,216797,96,13,253,205,0,0.0,0.0
20513,36851,72,35,220,133,0,0.0,0.0
1049,406978,22,26,107,84,164,0.0,0.0
35750,5640,27,41,72,69,193,0.0,0.09164721253127672
28605,361642,63,73,78,140,0,0.0,0.0
13337,145891,78,11,253,186,0,0.0,0.0
26563,373766,86,30,254,177,0,0.0,0.0
12552,449287,51,75,67,127,40,0.0,0.0
33148,3038,79,22,181,117,0,-0.09632405027258556,-0.03826297667586875
29998,110276,16,84,45,95,142,0.0,0.0
13585,533225,1,37,73,66,143,0.0,0.0
36536,6426,50,53,89,95,107,0.0,0.0467521999912377
16020,366576,13,12,90,71,162,0.0,0.0
32924,2814,33,12,159,96,0,-0.0214106195359553,-0.1308992675592447
27863,271799,53,13,210,125,0,0.0,0.0
10048,521947,87,31,252,173,0,0.0,0.0
4617,254015,73,43,202,133,0,0.0,0.0
34770,4660,57,45,91,91,103,-0.014723162687942437,0.014723162687942437
908,353350,79,58,144,138,0,0.0,0.0
29399,401119,63,67,88,128,0,0.0,0.0
32519,2409,51,21,80,83,71,-0.07313727383716523,-0.05474926718086332
18677,493282,96,82,64,188,0,0.0,0.0
25273,427109,26,13,112,84,122,0.0,0.0
10033,41284,17,96,32,97,87,0.0,0.0
7273,453042,89,30,254,178,0,0.0,0.0
5651,200787,34,54,86,92,149,0.0,0.0
28460,500505,70,33,230,147,0,0.0,0.0
14866,352394,69,6,255,170,0,0.0,0.0
757,360762,53,82,50,142,0,0.0,0.0
26804,109743,11,51,70,69,221,0.0,0.0
20505,552744,99,12,251,205,0,0.0,0.0
36637,6527,59,55,113,119,0,-0.04511221032887475,-0.13826517935484947
9393,208817,15,5,76,48,152,0.0,0.0
12998,507366,38,94,40,127,2,0.0,0.0
15100,542616,96,56,181,144,0,0.0,0.0
8303,158903,9,51,70,66,218,0.0,0.0
17670,108447,98,55,191,146,0,0.0,0.0
23613,507077,36,5,144,93,50,0.0,0.0
1701,351041,55,21,205,123,4,0.0,0.0
35590,5480,52,45,97,96,2,-0.05077710678338576,-0.05077710678338576
37049,6939,37,43,77,78,155,-0.015699044804238282,0.04715256350368319
56,377795,26,59,52,80,186,0.0,0.0
730,167306,94,82,65,182,0,0.0,0.0
978,145272,71,92,24,194,0,0.0,0.0
16979,83976,50,0,191,108,0,0.0,0.0
23619,133063,47,27,164,108,80,0.0,0.0
33301,3191,63,32,148,97,0,0.0,-0.09164721253127672
7730,22082,23,38,97,82,192,0.0,0.0
37244,7134,72,34,84,91,0,-0.09632405027258556,-0.03826297667586875
22578,240976,40,48,97,86,131,0.0,0.0
8841,155340,73,88,32,194,0,0.0,0.0
8301,135530,73,22,253,165,0,0.0,0.0
18781,369995,47,43,104,98,117,0.0,0.0
4960,544982,20,22,104,80,164,0.0,0.0
13829,598831,66,39,185,119,0,0.0,0.0
26194,313164,71,32,190,120,0,0.0,0.0
22426,442774,85,34,248,165,0,0.0,0.0
12269,195822,83,82,56,185,0,0.0,0.0
4364,214357,71,73,84,141,0,0.0,0.0
25872,22213,24,69,62,89,158,0.0,0.0
37548,7438,21,73,67,70,160,0.03451121964800863,0.06920142621660752
26858,539623,66,63,108,129,0,0.0,0.0
5733,266951,4,7,76,61,157,0.0,0.0
24083,51571,22,11,106,77,129,0.0,0.0
16888,470990,71,34,234,150,0,0.0,0.0
28321,457663,35,51,90,92,139,0.0,0.0
31858,1748,65,71,105,82,40,0.09632405027258556,-0.03826297667586875
35731,5621,40,57,95,92,3,0.03826297667586875,-0.09632405027258556
23246,235063,81,23,177,118,0,-0.0,-0.0
23672,5898,58,98,18,180,0,0.0,0.0
35181,5071,16,52,65,77,163,-0.04715256350368319,-0.015699044804238282
14396,5396,53,96,24,166,0,0.0,0.0
32073,1963,19,93,30,96,60,-0.09632405027258556,0.03826297667586875
1614,230771,37,15,145,97,82,0.0,0.0
16292,309878,38,46,99,93,140,0.0,0.0
15527,277821,14,5,89,68,140,0.0,0.0
6764,213499,63,15,244,148,0,0.0,0.0
14164,461124,70,24,249,156,0,0.0,0.0
2366,427463,29,72,49,100,129,0.0,0.0
14235,76482,73,78,67,163,0,0.0,0.0
33350,3240,64,13,121,94,50,-0.03088667636830605,0.03088667636830605
33552,3442,44,46,85,90,26,-0.05474926718086332,-0.07313727383716523
21170,311513,54,81,52,140,0,0.0,0.0
3996,313862,78,75,83,162,0,0.0,0.0
7074,362863,75,99,2,210,0,0.0,0.0
9488,112491,38,99,27,137,0,0.0,0.0
7540,225945,88,89,38,190,0,0.0,0.0
3679,155966,80,14,255,191,0,0.0,0.0
24235,508795,53,23,188,116,37,0.0,0.0
22962,536362,32,74,65,104,108,0.0,0.0
17997,304374,83,42,221,146,0,0.0,0.0
25524,297040,8,80,46,81,162,0.0,0.0
19323,328494,27,18,118,85,124,0.0,0.0
26453,487648,40,48,118,100,105,0.0,0.0
17993,198714,12,74,57,82,183,0.0,0.0
26269,543202,2,42,64,69,159,0.0,0.0
16759,31978,23,62,69,81,186,0.0,0.0
24792,431300,69,32,226,143,0,0.0,0.0
35182,5072,16,53,63,78,159,-0.06712694158311132,-0.016733781794646463
21354,320861,49,78,57,130,23,0.0,0.0
35434,5324,50,36,92,91,96,0.0,-0.014613556019536122
5531,363987,87,23,253,189,0,0.0,0.0
9862,468276,42,92,42,131,0,0.0,0.0
9292,186604,90,36,249,167,0,0.0,0.0
22485,560360,76,56,146,132,0,0.0,0.0
22779,460319,62,7,243,149,0,0.0,0.0
12899,463574,95,90,29,203,0,0.0,0.0
26115,221142,40,28,42,66,131,-0.0,0.0
5608,460548,64,36,148,104,72,0.0,0.0
11552,308063,20,31,97,81,193,0.0,0.0
25894,253637,69,44,188,126,0,0.0,0.0
8093,118475,0,11,75,54,157,0.0,0.0
15157,337319,16,71,63,87,183,0.0,0.0
35022,4912,32,46,89,73,158,0.04715256350368319,0.015699044804238282
21262,224719,76,63,123,131,0,0.0,0.0
3804,376886,17,50,76,75,232,0.0,0.0
25155,216596,94,12,254,207,0,0.0,0.0
24496,362549,72,85,39,179,0,0.0,0.0
22870,371235,60,99,23,189,0,0.0,0.0
28218,309457,34,25,129,94,108,0.0,0.0
30459,349,62,42,66,92,34,-0.06920142621660752,-0.03451121964800863
20133,354446,90,54,186,149,0,0.0,0.0
24047,179959,22,63,71,87,182,0.0,0.0
22262,133450,51,14,200,120,11,0.0,0.0
13268,34116,45,0,170,97,1,0.0,0.0
25377,32804,31,88,50,114,73,0.0,0.0
32702,2592,29,17,130,84,87,0.13826517935484947,0.04511221032887475
15768,439703,54,63,94,123,64,0.0,0.0
10489,316018,1,14,75,62,163,0.0,0.0
35781,5671,30,42,74,79,155,-0.015067403328270003,0.03014605954138166
36875,6765,48,41,129,89,7,0.03451121964800863,-0.06920142621660752
37095,6985,41,39,124,84,47,0.04715256350368319,-0.015699044804238282
33323,3213,62,8,165,102,44,0.05474926718086332,0.07313727383716523
7694,240754,38,26,143,95,104,0.0,0.0
8955,455240,11,28,86,67,207,0.0,0.0
26925,448996,48,84,45,132,2,0.0,0.0
29634,234794,78,8,255,200,0,0.0,0.0
26915,337544,18,96,33,101,80,0.0,0.0
15025,94856,61,36,182,113,16,0.0,0.0
25220,257599,9,27,88,71,199,0.0,0.0
29185,501734,82,62,130,146,0,0.0,0.0
26129,591291,89,71,99,156,0,0.0,0.0
2340,212292,51,8,205,119,0,0.0,0.0
2913,234814,78,41,216,138,0,0.0,0.0
35166,5056,15,50,72,76,177,-0.014613556019536122,0.0
23388,524795,15,79,53,89,159,0.0,0.0
34895,4785,51,27,103,85,111,0.03014605954138166,0.015067403328270003
27486,214824,76,40,217,137,0,0.0,0.0
6227,45783,64,23,234,141,0,0.0,0.0
14841,289838,35,50,92,93,147,0.0,0.0
9394,72766,36,62,75,97,134,0.0,0.0
7207,424888,3,92,40,85,124,0.0,0.0
26266,417511,28,87,47,108,80,0.0,0.0
36544,6434,51,49,117,90,98,0.06920142621660752,0.03451121964800863
2477,473619,97,63,147,143,0,0.0,0.0
25058,59668,4,36,77,66,193,0.0,0.0
22328,186535,89,67,118,150,0,0.0,0.0
31232,1122,65,57,124,87,23,0.05077710678338576,-0.05077710678338576
21731,373098,79,62,126,138,0,0.0,0.0
20942,515834,24,90,41,106,80,0.0,0.0
31015,905,77,17,156,103,23,-0.01842431943322176,0.0927510698353074
7904,71121,20,17,102,78,159,0.0,0.0
34778,4668,58,40,141,96,63,0.06647615158762404,0.0
11964,136826,86,18,253,194,0,0.0,0.0
31407,1297,41,73,58,72,147,-0.016733781794646463,0.06712694158311132
35553,5443,49,46,65,94,75,-0.06647615158762404,0.0
32447,2337,46,12,106,80,106,0.09632405027258556,0.03826297667586875
26236,67121,80,17,255,188,0,0.0,0.0
7039,555349,25,17,115,83,128,0.0,0.0
6437,140546,23,38,95,81,192,0.0,0.0
6021,341306,56,58,106,119,63,0.0,0.0
1126,595693,34,96,24,140,0,0.0,0.0
33493,3383,39,47,55,83,154,-0.06712694158311132,0.016733781794646463
7308,308990,29,58,73,89,163,0.0,0.0
18315,462599,86,15,254,197,0,0.0,0.0
23018,313221,71,89,29,189,0,0.0,0.0
12091,521624,84,8,252,197,0,0.0,0.0
19069,228770,17,14,96,71,161,0.0,0.0
30004,381188,61,80,60,145,0,0.0,0.0
7128,409584,48,90,39,142,0,0.0,0.0
1669,180560,28,64,69,91,151,0.0,0.0
37137,7027,44,46,97,94,1,-0.08000000000000003,-0.08000000000000003
23638,382950,79,42,212,138,0,0.0,0.0
25516,536170,30,82,58,109,90,0.0,0.0
8176,324564,87,88,34,202,0,0.0,0.0
938,107600,90,8,255,207,0,0.0,0.0
5624,265509,89,65,127,144,0,0.0,0.0
30943,833,71,52,62,103,49,-0.029910794252010205,0.0
30054,526616,34,0,133,87,48,0.0,0.0
14628,204729,74,17,255,177,0,0.0,0.0
20282,394114,92,34,254,173,0,0.0,0.0
10334,599861,76,69,97,145,0,0.0,0.0
35582,5472,52,37,157,97,1,0.10335206051617353,-0.06157568056677825
7919,225816,87,60,152,135,0,0.0,0.0
10155,201818,45,6,176,106,4,0.0,0.0
22540,592542,2,22,80,67,151,0.0,0.0
19696,482697,89,69,110,155,0,0.0,0.0
16863,375143,0,7,71,57,148,0.0,0.0
1596,39762,2,74,51,72,154,0.0,0.0
19160,22770,30,26,119,89,133,0.0,0.0
28834,450880,67,68,92,134,0,0.0,0.0
34139,4029,80,15,247,172,0,0.0467521999912377,0.0
10985,132932,45,96,40,149,0,0.0,0.0
29205,473826,99,70,116,151,0,0.0,0.0
10679,248687,18,87,47,97,124,0.0,0.0
8473,229120,20,64,72,82,193,0.0,0.0
37770,7660,49,34,131,86,17,0.05474926718086332,-0.07313727383716523
26196,502831,93,59,164,150,0,0.0,0.0
10379,409784,51,15,203,118,0,0.0,0.0
25223,28140,85,24,255,194,0,0.0,0.0
17692,33202,35,86,52,117,61,0.0,0.0
11805,288297,20,9,104,77,129,0.0,0.0
32199,2089,58,62,67,101,90,-0.048418578457614166,0.032252644421814865
9649,590250,79,30,250,164,0,0.0,0.0
22099,161146,31,94,42,124,38,0.0,0.0
16259,85409,65,29,220,132,0,0.0,0.0
18170,486303,25,75,54,102,134,0.0,0.0
11901,264729,81,85,45,190,0,0.0,0.0
7820,559484,67,80,60,157,0,0.0,0.0
37718,7608,44,42,49,82,129,-0.0927510698353074,0.01842431943322176
30184,74,72,64,122,93,27,0.03014605954138166,-0.015067403328270003
34358,4248,63,34,127,90,83,0.032252644421814865,0.048418578457614166
32685,2575,27,22,90,74,149,0.016733781794646463,0.06712694158311132
35352,5242,30,57,70,86,8,-0.06157568056677825,-0.10335206051617353
27544,286100,98,12,254,206,0,0.0,0.0
9415,412451,78,27,253,169,0,0.0,0.0
24424,450050,59,38,176,117,33,0.0,0.0
35401,5291,47,41,45,82,135,-0.09632405027258556,0.03826297667586875
883,297436,12,76,55,83,178,0.0,0.0
35814,5704,33,37,116,83,83,0.06712694158311132,-0.016733781794646463
16927,215573,83,89,29,194,0,0.0,0.0
27989,65901,66,81,53,157,0,0.0,0.0
8798,328715,29,39,103,86,163,0.0,0.0
24026,117850,93,86,43,198,0,0.0,0.0
24993,412674,80,50,188,140,0,0.0,0.0
11741,409551,48,57,94,109,103,0.0,0.0
4919,417951,33,27,125,92,120,0.0,0.0
15619,390508,56,28,193,119,21,0.0,0.0
19051,346770,12,50,69,74,226,0.0,0.0
8933,466507,25,23,114,88,144,0.0,0.0
37110,7000,42,41,113,84,20,0.015067403328270003,-0.03014605954138166
18361,583061,6,13,85,66,164,0.0,0.0
10795,159670,17,18,102,76,178,0.0,0.0
30846,736,59,57,125,82,60,0.10335206051617353,-0.06157568056677825
16206,310010,39,78,54,112,85,0.0,0.0
14269,87371,85,23,255,195,0,0.0,0.0
10336,505123,16,51,77,79,221,0.0,0.0
15136,551179,83,47,203,143,0,0.0,0.0
20841,112399,38,7,143,93,54,0.0,0.0
26860,572345,97,69,114,150,0,0.0,0.0
2160,230311,32,55,80,87,160,0.0,0.0
24204,487146,35,1,132,88,48,0.0,0.0
990,129599,12,63,70,70,219,0.0,0.0
2654,46420,70,60,118,128,0,0.0,0.0
22830,167372,95,48,214,148,0,0.0,0.0
37228,7118,71,31,109,95,13,-0.03014605954138166,-0.015067403328270003
21818,280058,36,42,111,94,135,0.0,0.0
36209,6099,54,30,155,98,48,0.13826517935484947,-0.04511221032887475
35616,5506,29,59,67,72,189,0.0,0.1287068006749893
21990,290103,38,15,146,101,80,0.0,0.0
13700,106926,83,34,247,161,0,0.0,0.0
1137,530699,76,11,254,186,0,0.0,0.0
12974,296458,2,98,41,85,112,0.0,0.0
11596,355627,2,35,74,67,172,0.0,0.0
