X,Y,B,G,R,Gx,Gy
71,33,83,91,17,-0.06712694158311132,-0.016733781794646463
71,34,70,89,14,-0.0927510698353074,-0.01842431943322176
71,35,63,89,11,-0.1308992675592447,-0.0214106195359553
72,23,228,147,0,0.13826517935484947,-0.04511221032887475
72,24,223,141,0,0.09632405027258556,-0.03826297667586875
72,25,208,131,0,0.06920142621660752,-0.03451121964800863
72,26,199,126,0,0.048418578457614166,-0.032252644421814865
72,27,183,119,0,0.03088667636830605,-0.03088667636830605
72,28,172,113,0,0.015067403328270003,-0.03014605954138166
72,29,156,107,0,0.0,-0.029910794252010212
72,30,139,103,0,-0.015067403328270003,-0.03014605954138166
72,31,125,101,0,-0.03088667636830605,-0.03088667636830605
72,32,112,98,0,-0.048418578457614166,-0.032252644421814865
72,33,95,94,0,-0.06920142621660752,-0.03451121964800863
72,34,84,91,0,-0.09632405027258556,-0.03826297667586875
72,35,76,91,0,-0.13826517935484947,-0.04511221032887475
73,24,229,148,0,0.10335206051617353,-0.061575680566778264
73,25,216,140,0,0.07313727383716523,-0.05474926718086332
73,26,205,133,0,0.05077710678338576,-0.05077710678338576
73,27,195,127,0,0.032252644421814865,-0.048418578457614166
73,28,183,120,0,0.015699044804238282,-0.04715256350368319
73,29,166,115,0,0.0,-0.0467521999912377
73,30,148,107,0,-0.015699044804238282,-0.04715256350368319
73,31,136,105,0,-0.032252644421814865,-0.048418578457614166
73,32,120,101,0,-0.05077710678338576,-0.05077710678338576
73,33,102,97,0,-0.07313727383716523,-0.05474926718086332
73,34,89,93,0,-0.10335206051617353,-0.061575680566778264
74,25,225,151,0,0.08000000000000003,-0.08000000000000003
74,26,216,143,0,0.05474926718086332,-0.07313727383716523
74,27,202,135,0,0.03451121964800863,-0.06920142621660752
74,28,194,129,0,0.016733781794646463,-0.06712694158311132
74,29,183,124,0,0.0,-0.06647615158762404
74,30,169,118,0,-0.016733781794646463,-0.06712694158311132
74,31,153,112,0,-0.03451121964800863,-0.06920142621660752
74,32,136,107,0,-0.05474926718086332,-0.07313727383716523
74,33,117,102,0,-0.08000000000000003,-0.08000000000000003
75,26,225,151,0,0.061575680566778264,-0.10335206051617353
75,27,213,144,0,0.03826297667586875,-0.09632405027258556
75,28,204,137,0,0.01842431943322176,-0.0927510698353074
75,29,193,132,0,0.0,-0.09164721253127672
75,30,181,124,0,-0.01842431943322176,-0.0927510698353074
75,31,165,118,0,-0.03826297667586875,-0.09632405027258556
75,32,147,112,0,-0.061575680566778264,-0.10335206051617353
76,27,226,152,0,0.04511221032887475,-0.13826517935484947
76,28,216,145,0,0.0214106195359553,-0.1308992675592447
76,29,206,140,0,0.0,-0.1287068006749893
76,30,195,133,0,-0.0214106195359553,-0.1308992675592447
76,31,180,125,0,-0.04511221032887475,-0.13826517935484947
25,32,85,69,180,0.04511221032887475,0.13826517935484947
25,33,76,67,182,0.0214106195359553,0.1308992675592447
25,34,73,67,184,0.0,0.1287068006749893
25,35,66,64,187,-0.0214106195359553,0.1308992675592447
25,36,64,66,191,-0.04511221032887475,0.13826517935484947
26,31,90,72,159,0.061575680566778264,0.10335206051617353
26,32,88,72,164,0.03826297667586875,0.09632405027258556
26,33,82,72,167,0.01842431943322176,0.0927510698353074
26,34,78,71,168,0.0,0.09164721253127672
26,35,71,70,173,-0.01842431943322176,0.0927510698353074
26,36,70,72,174,-0.03826297667586875,0.09632405027258556
26,37,61,73,177,-0.061575680566778264,0.10335206051617353
27,30,99,74,149,0.08000000000000003,0.08000000000000003
27,31,93,73,154,0.05474926718086332,0.07313727383716523
27,32,90,73,158,0.03451121964800863,0.06920142621660752
27,33,84,74,161,0.016733781794646463,0.06712694158311132
27,34,82,73,162,0.0,0.06647615158762404
27,35,76,73,166,-0.016733781794646463,0.06712694158311132
27,36,71,72,165,-0.03451121964800863,0.06920142621660752
27,37,65,74,169,-0.05474926718086332,0.07313727383716523
27,38,64,74,169,-0.08000000000000003,0.08000000000000003
28,29,108,77,120,0.10335206051617353,0.061575680566778264
28,30,106,78,129,0.07313727383716523,0.05474926718086332
28,31,99,77,135,0.05077710678338576,0.05077710678338576
28,32,98,78,139,0.032252644421814865,0.048418578457614166
28,33,90,78,141,0.015699044804238282,0.04715256350368319
28,34,86,78,144,0.0,0.0467521999912377
28,35,82,78,148,-0.015699044804238282,0.04715256350368319
28,36,78,79,149,-0.032252644421814865,0.048418578457614166
28,37,73,78,153,-0.05077710678338576,0.05077710678338576
28,38,69,79,154,-0.07313727383716523,0.05474926718086332
28,39,62,79,153,-0.10335206051617353,0.061575680566778264
29,28,118,79,105,0.13826517935484947,0.04511221032887475
29,29,110,77,112,0.09632405027258556,0.03826297667586875
29,30,107,78,117,0.06920142621660752,0.03451121964800863
29,31,102,78,123,0.048418578457614166,0.032252644421814865
29,32,100,79,127,0.03088667636830605,0.03088667636830605
29,33,93,79,130,0.015067403328270003,0.03014605954138166
29,34,92,82,133,0.0,0.029910794252010212
29,35,86,83,137,-0.015067403328270003,0.03014605954138166
29,36,82,82,138,-0.03088667636830605,0.03088667636830605
29,37,74,80,137,-0.048418578457614166,0.032252644421814865
29,38,71,81,139,-0.06920142621660752,0.03451121964800863
29,39,66,82,140,-0.09632405027258556,0.03826297667586875
29,40,59,81,140,-0.13826517935484947,0.04511221032887475
30,28,123,82,84,0.1308992675592447,0.0214106195359553
30,29,119,83,90,0.0927510698353074,0.01842431943322176
30,30,114,82,92,0.06712694158311132,0.016733781794646463
30,31,109,82,102,0.04715256350368319,0.015699044804238282
30,32,105,83,105,0.03014605954138166,0.015067403328270003
30,33,100,84,112,0.014723162687942437,0.014723162687942437
30,34,96,86,113,0.0,0.014613556019536122
30,35,87,83,118,-0.014723162687942437,0.014723162687942437
30,36,84,84,121,-0.03014605954138166,0.015067403328270003
30,37,78,83,124,-0.04715256350368319,0.015699044804238282
30,38,75,85,126,-0.06712694158311132,0.016733781794646463
30,39,69,83,125,-0.0927510698353074,0.01842431943322176
30,40,62,83,125,-0.1308992675592447,0.0214106195359553
31,28,125,80,62,0.1287068006749893,0.0
31,29,122,82,71,0.09164721253127672,0.0
31,30,119,84,77,0.06647615158762404,0.0
31,31,114,84,86,0.0467521999912377,0.0
31,32,111,85,87,0.029910794252010212,0.0
31,33,105,86,91,0.014613556019536122,0.0
31,35,93,85,95,-0.014613556019536122,0.0
31,36,88,85,97,-0.029910794252010212,0.0
31,37,82,85,102,-0.0467521999912377,0.0
31,38,80,86,103,-0.06647615158762404,0.0
31,39,75,85,103,-0.09164721253127672,0.0
31,40,68,84,101,-0.1287068006749893,0.0
32,28,130,79,30,0.1308992675592447,-0.0214106195359553
32,29,125,81,42,0.0927510698353074,-0.01842431943322176
32,30,124,83,51,0.06712694158311132,-0.016733781794646463
32,31,119,83,60,0.04715256350368319,-0.015699044804238282
32,32,115,84,64,0.03014605954138166,-0.015067403328270003
32,33,109,85,68,0.014723162687942437,-0.014723162687942437
32,34,104,85,69,0.0,-0.014613556019536122
32,35,97,84,73,-0.014723162687942437,-0.014723162687942437
32,36,92,85,77,-0.03014605954138166,-0.015067403328270003
32,37,84,85,84,-0.04715256350368319,-0.015699044804238282
32,38,81,85,84,-0.06712694158311132,-0.016733781794646463
32,39,76,84,84,-0.0927510698353074,-0.01842431943322176
32,40,68,83,84,-0.1308992675592447,-0.0214106195359553
33,28,137,81,14,0.13826517935484947,-0.04511221032887475
33,29,128,79,19,0.09632405027258556,-0.03826297667586875
33,30,125,79,24,0.06920142621660752,-0.03451121964800863
33,31,124,82,32,0.048418578457614166,-0.032252644421814865
33,32,118,81,33,0.03088667636830605,-0.03088667636830605
33,33,114,82,36,0.015067403328270003,-0.03014605954138166
33,34,111,84,36,0.0,-0.029910794252010212
33,35,105,85,39,-0.015067403328270003,-0.03014605954138166
33,36,101,85,41,-0.03088667636830605,-0.03088667636830605
33,37,94,86,48,-0.048418578457614166,-0.032252644421814865
33,38,91,85,47,-0.06920142621660752,-0.03451121964800863
33,39,84,84,45,-0.09632405027258556,-0.03826297667586875
33,40,77,83,48,-0.13826517935484947,-0.04511221032887475
34,29,140,87,8,0.10335206051617353,-0.061575680566778264
34,30,133,83,8,0.07313727383716523,-0.05474926718086332
34,31,126,81,9,0.05077710678338576,-0.05077710678338576
34,32,120,80,9,0.032252644421814865,-0.048418578457614166
34,33,114,80,10,0.015699044804238282,-0.04715256350368319
34,34,112,81,12,0.0,-0.0467521999912377
34,35,105,83,15,-0.015699044804238282,-0.04715256350368319
34,36,99,82,17,-0.032252644421814865,-0.048418578457614166
34,37,92,82,24,-0.05077710678338576,-0.05077710678338576
34,38,88,81,24,-0.07313727383716523,-0.05474926718086332
34,39,81,81,22,-0.10335206051617353,-0.061575680566778264
35,30,145,89,3,0.08000000000000003,-0.08000000000000003
35,31,137,88,3,0.05474926718086332,-0.07313727383716523
35,32,132,86,2,0.03451121964800863,-0.06920142621660752
35,33,127,87,2,0.016733781794646463,-0.06712694158311132
35,34,123,87,1,0.0,-0.06647615158762404
35,35,117,87,1,-0.016733781794646463,-0.06712694158311132
35,36,111,87,1,-0.03451121964800863,-0.06920142621660752
35,37,104,85,2,-0.05474926718086332,-0.07313727383716523
35,38,99,84,1,-0.08000000000000003,-0.08000000000000003
36,31,144,93,0,0.061575680566778264,-0.10335206051617353
36,32,138,91,0,0.03826297667586875,-0.09632405027258556
36,33,133,91,0,0.01842431943322176,-0.0927510698353074
36,34,129,91,0,0.0,-0.09164721253127672
36,35,122,90,0,-0.01842431943322176,-0.0927510698353074
36,36,116,88,0,-0.03826297667586875,-0.09632405027258556
36,37,109,87,0,-0.061575680566778264,-0.10335206051617353
37,32,148,97,0,0.04511221032887475,-0.13826517935484947
37,33,139,94,0,0.0214106195359553,-0.1308992675592447
37,34,135,95,0,0.0,-0.1287068006749893
37,35,127,94,0,-0.0214106195359553,-0.1308992675592447
37,36,121,93,0,-0.04511221032887475,-0.13826517935484947
21,21,62,49,177,0.04511221032887475,0.13826517935484947
21,22,61,50,182,0.0214106195359553,0.1308992675592447
21,23,55,48,184,0.0,0.1287068006749893
21,24,48,47,185,-0.0214106195359553,0.1308992675592447
21,25,47,48,188,-0.04511221032887475,0.13826517935484947
22,20,73,56,167,0.061575680566778264,0.10335206051617353
22,21,67,54,173,0.03826297667586875,0.09632405027258556
22,22,62,55,179,0.01842431943322176,0.0927510698353074
22,23,59,55,183,0.0,0.09164721253127672
22,24,54,53,184,-0.01842431943322176,0.0927510698353074
22,25,52,54,187,-0.03826297667586875,0.09632405027258556
22,26,48,55,189,-0.061575680566778264,0.10335206051617353
23,19,84,62,143,0.08000000000000003,0.08000000000000003
23,20,84,63,147,0.05474926718086332,0.07313727383716523
23,21,79,64,157,0.03451121964800863,0.06920142621660752
23,22,73,63,164,0.016733781794646463,0.06712694158311132
23,23,68,63,168,0.0,0.06647615158762404
23,24,64,62,173,-0.016733781794646463,0.06712694158311132
23,25,60,62,176,-0.03451121964800863,0.06920142621660752
23,26,54,63,178,-0.05474926718086332,0.07313727383716523
23,27,53,65,181,-0.08000000000000003,0.08000000000000003
24,18,94,66,133,0.10335206051617353,0.061575680566778264
24,19,91,67,141,0.07313727383716523,0.05474926718086332
24,20,88,66,145,0.05077710678338576,0.05077710678338576
24,21,82,67,153,0.032252644421814865,0.048418578457614166
24,22,77,67,159,0.015699044804238282,0.04715256350368319
24,23,72,66,160,0.0,0.0467521999912377
24,24,67,66,165,-0.015699044804238282,0.04715256350368319
24,25,65,67,168,-0.032252644421814865,0.048418578457614166
24,26,61,69,170,-0.05077710678338576,0.05077710678338576
24,27,57,68,171,-0.07313727383716523,0.05474926718086332
24,28,54,67,176,-0.10335206051617353,0.061575680566778264
25,17,109,76,113,0.13826517935484947,0.04511221032887475
25,18,107,74,118,0.09632405027258556,0.03826297667586875
25,19,100,71,126,0.06920142621660752,0.03451121964800863
25,20,96,71,132,0.048418578457614166,0.032252644421814865
25,21,91,73,141,0.03088667636830605,0.03088667636830605
25,22,84,71,147,0.015067403328270003,0.03014605954138166
25,23,81,72,150,0.0,0.029910794252010212
25,24,72,70,154,-0.015067403328270003,0.03014605954138166
25,25,71,72,159,-0.03088667636830605,0.03088667636830605
25,26,63,70,159,-0.048418578457614166,0.032252644421814865
25,27,59,69,161,-0.06920142621660752,0.03451121964800863
25,28,56,69,166,-0.09632405027258556,0.03826297667586875
25,29,51,69,166,-0.13826517935484947,0.04511221032887475
26,17,113,79,106,0.1308992675592447,0.0214106195359553
26,18,113,78,112,0.0927510698353074,0.01842431943322176
26,19,106,76,120,0.06712694158311132,0.016733781794646463
26,20,101,75,126,0.04715256350368319,0.015699044804238282
26,21,96,77,131,0.03014605954138166,0.015067403328270003
26,22,91,77,138,0.014723162687942437,0.014723162687942437
26,23,86,75,139,0.0,0.014613556019536122
26,24,81,76,144,-0.014723162687942437,0.014723162687942437
26,25,75,74,144,-0.03014605954138166,0.015067403328270003
26,26,69,74,145,-0.04715256350368319,0.015699044804238282
26,27,64,72,145,-0.06712694158311132,0.016733781794646463
26,28,61,73,151,-0.0927510698353074,0.01842431943322176
26,29,56,73,151,-0.1308992675592447,0.0214106195359553
27,17,121,81,90,0.1287068006749893,0.0
27,18,122,83,100,0.09164721253127672,0.0
27,19,112,79,106,0.06647615158762404,0.0
27,20,109,80,113,0.0467521999912377,0.0
27,21,104,81,120,0.029910794252010212,0.0
27,22,99,81,127,0.014613556019536122,0.0
27,24,86,79,134,-0.014613556019536122,0.0
27,25,81,78,136,-0.029910794252010212,0.0
27,26,74,77,137,-0.0467521999912377,0.0
27,27,69,75,137,-0.06647615158762404,0.0
27,28,62,75,142,-0.09164721253127672,0.0
27,29,57,73,143,-0.1287068006749893,0.0
28,17,129,85,77,0.1308992675592447,-0.0214106195359553
28,18,125,85,83,0.0927510698353074,-0.01842431943322176
28,19,120,85,91,0.06712694158311132,-0.016733781794646463
28,20,117,85,95,0.04715256350368319,-0.015699044804238282
28,21,113,85,101,0.03014605954138166,-0.015067403328270003
28,22,106,84,107,0.014723162687942437,-0.014723162687942437
28,23,101,85,112,0.0,-0.014613556019536122
28,24,93,83,116,-0.014723162687942437,-0.014723162687942437
28,25,88,82,118,-0.03014605954138166,-0.015067403328270003
28,26,82,81,119,-0.04715256350368319,-0.015699044804238282
28,27,78,80,121,-0.06712694158311132,-0.016733781794646463
28,28,68,78,123,-0.0927510698353074,-0.01842431943322176
28,29,63,77,124,-0.1308992675592447,-0.0214106195359553
29,17,133,85,58,0.13826517935484947,-0.04511221032887475
29,18,131,86,66,0.09632405027258556,-0.03826297667586875
29,19,127,88,73,0.06920142621660752,-0.03451121964800863
29,20,124,88,81,0.048418578457614166,-0.032252644421814865
29,21,121,88,87,0.03088667636830605,-0.03088667636830605
29,22,112,87,97,0.015067403328270003,-0.03014605954138166
29,23,105,86,100,0.0,-0.029910794252010212
29,24,96,84,106,-0.015067403328270003,-0.03014605954138166
29,25,89,82,110,-0.03088667636830605,-0.03088667636830605
29,26,83,81,112,-0.048418578457614166,-0.032252644421814865
29,27,79,81,115,-0.06920142621660752,-0.03451121964800863
29,28,73,82,118,-0.09632405027258556,-0.03826297667586875
29,29,65,79,115,-0.13826517935484947,-0.04511221032887475
30,18,138,86,36,0.10335206051617353,-0.061575680566778264
30,19,135,88,46,0.07313727383716523,-0.05474926718086332
30,20,131,89,58,0.05077710678338576,-0.05077710678338576
30,21,128,90,66,0.032252644421814865,-0.048418578457614166
30,22,120,90,71,0.015699044804238282,-0.04715256350368319
30,23,115,91,72,0.0,-0.0467521999912377
30,24,108,90,76,-0.015699044804238282,-0.04715256350368319
30,25,102,88,78,-0.032252644421814865,-0.048418578457614166
30,26,94,86,83,-0.05077710678338576,-0.05077710678338576
30,27,92,87,89,-0.07313727383716523,-0.05474926718086332
30,28,83,85,88,-0.10335206051617353,-0.061575680566778264
31,19,136,85,26,0.08000000000000003,-0.08000000000000003
31,20,132,86,36,0.05474926718086332,-0.07313727383716523
31,21,131,87,44,0.03451121964800863,-0.06920142621660752
31,22,119,86,53,0.016733781794646463,-0.06712694158311132
31,23,115,87,54,0.0,-0.06647615158762404
31,24,107,86,60,-0.016733781794646463,-0.06712694158311132
31,25,104,88,63,-0.03451121964800863,-0.06920142621660752
31,26,98,87,68,-0.05474926718086332,-0.07313727383716523
31,27,93,86,71,-0.08000000000000003,-0.08000000000000003
32,20,143,90,5,0.061575680566778264,-0.10335206051617353
32,21,139,89,6,0.03826297667586875,-0.09632405027258556
32,22,131,87,12,0.01842431943322176,-0.0927510698353074
32,23,126,86,13,0.0,-0.09164721253127672
32,24,119,86,21,-0.01842431943322176,-0.0927510698353074
32,25,115,86,25,-0.03826297667586875,-0.09632405027258556
32,26,107,84,29,-0.061575680566778264,-0.10335206051617353
33,21,146,92,1,0.04511221032887475,-0.13826517935484947
33,22,135,90,3,0.0214106195359553,-0.1308992675592447
33,23,128,88,3,0.0,-0.1287068006749893
33,24,122,86,7,-0.0214106195359553,-0.1308992675592447
33,25,117,84,8,-0.04511221032887475,-0.13826517935484947
19,73,66,62,179,0.04511221032887475,0.13826517935484947
19,74,64,65,178,0.0214106195359553,0.1308992675592447
19,75,59,71,170,0.0,0.1287068006749893
19,76,57,73,163,-0.0214106195359553,0.1308992675592447
19,77,51,76,153,-0.04511221032887475,0.13826517935484947
20,72,67,62,170,0.061575680566778264,0.10335206051617353
20,73,68,67,168,0.03826297667586875,0.09632405027258556
20,74,68,71,166,0.01842431943322176,0.0927510698353074
20,75,62,76,157,0.0,0.09164721253127672
20,76,60,79,153,-0.01842431943322176,0.0927510698353074
20,77,54,81,143,-0.03826297667586875,0.09632405027258556
20,78,52,85,139,-0.061575680566778264,0.10335206051617353
21,71,72,63,170,0.08000000000000003,0.08000000000000003
21,72,67,64,164,0.05474926718086332,0.07313727383716523
21,73,67,70,160,0.03451121964800863,0.06920142621660752
21,74,68,75,158,0.016733781794646463,0.06712694158311132
21,75,65,79,149,0.0,0.06647615158762404
21,76,62,82,144,-0.016733781794646463,0.06712694158311132
21,77,58,85,134,-0.03451121964800863,0.06920142621660752
21,78,53,86,127,-0.05474926718086332,0.07313727383716523
21,79,47,90,114,-0.08000000000000003,0.08000000000000003
22,70,80,67,159,0.10335206051617353,0.061575680566778264
22,71,77,70,152,0.07313727383716523,0.05474926718086332
22,72,77,71,149,0.05077710678338576,0.05077710678338576
22,73,73,74,145,0.032252644421814865,0.048418578457614166
22,74,72,77,143,0.015699044804238282,0.04715256350368319
22,75,67,82,134,0.0,0.0467521999912377
22,76,65,85,129,-0.015699044804238282,0.04715256350368319
